id,url_id,user_id,event_type,timestamp,details
1530,1530,273,created,2026-02-02 20:04:16,"{""short_code"":""yA5Jha"",""original_url"":""https://acme.dev/opal/river/1530""}"
1531,1531,99,created,2025-09-06 13:33:02,"{""short_code"":""F3yd18"",""original_url"":""https://seeded.app/warm/zenith/1531""}"
1532,1532,33,created,2025-07-03 22:57:36,"{""short_code"":""KSLxRg"",""original_url"":""https://opswise.net/harbor/river/1532""}"
1533,1533,282,created,2025-05-08 09:02:34,"{""short_code"":""SjZaNq"",""original_url"":""https://seeded.app/warm/island/1533""}"
1534,1534,161,created,2025-07-19 07:14:45,"{""short_code"":""88wDQ8"",""original_url"":""https://hackstack.io/keen/island/1534""}"
1535,1535,250,created,2025-07-17 09:12:25,"{""short_code"":""OjYNTD"",""original_url"":""https://relay.cloud/cobalt/delta/1535""}"
1536,1536,1,created,2025-02-28 03:50:37,"{""short_code"":""DlwUMN"",""original_url"":""https://example.com/young/anchor/1536""}"
1537,1537,110,created,2025-09-02 15:47:55,"{""short_code"":""ajKFvB"",""original_url"":""https://seeded.app/mellow/trail/1537""}"
1538,1538,363,created,2025-09-08 02:45:03,"{""short_code"":""XHKBjP"",""original_url"":""https://acme.dev/vivid/valley/1538""}"
1539,1539,202,created,2025-01-27 12:07:57,"{""short_code"":""snDG2M"",""original_url"":""https://relay.cloud/young/island/1539""}"
1540,1540,101,created,2025-03-06 20:51:37,"{""short_code"":""OMXNPX"",""original_url"":""https://acme.dev/ivory/signal/1540""}"
1541,1541,192,created,2025-07-22 02:35:03,"{""short_code"":""CIwOLB"",""original_url"":""https://acme.dev/young/signal/1541""}"
1542,1542,41,created,2025-12-06 18:20:03,"{""short_code"":""q9uOpR"",""original_url"":""https://opswise.net/silver/lagoon/1542""}"
1543,1543,127,created,2025-12-30 04:05:05,"{""short_code"":""jxCoVd"",""original_url"":""https://seeded.app/rapid/delta/1543""}"
1544,1544,249,created,2025-05-30 20:15:55,"{""short_code"":""ssdihP"",""original_url"":""https://hackstack.io/keen/meadow/1544""}"
1545,1545,341,created,2025-06-01 20:25:58,"{""short_code"":""o3H3XO"",""original_url"":""https://example.com/warm/anchor/1545""}"
1546,1546,218,created,2025-03-29 15:28:36,"{""short_code"":""c3L5C7"",""original_url"":""https://relay.cloud/clear/window/1546""}"
1547,1547,171,created,2025-03-15 11:27:56,"{""short_code"":""I2jIza"",""original_url"":""https://example.com/forest/window/1547""}"
1548,1548,53,created,2025-12-10 02:03:01,"{""short_code"":""E3J1H5"",""original_url"":""https://example.com/navy/delta/1548""}"
1549,1549,69,created,2026-01-26 19:08:02,"{""short_code"":""sNupvZ"",""original_url"":""https://hackstack.io/clear/river/1549""}"
1550,1550,154,created,2025-04-16 15:58:06,"{""short_code"":""wXHKvN"",""original_url"":""https://hackstack.io/jade/kernel/1550""}"
1551,1551,37,created,2025-02-07 12:26:28,"{""short_code"":""HAcHqi"",""original_url"":""https://opswise.net/amber/uplink/1551""}"
1552,1552,319,created,2025-12-30 00:37:18,"{""short_code"":""zdi26X"",""original_url"":""https://seeded.app/vivid/island/1552""}"
1553,1553,369,created,2025-08-12 04:36:07,"{""short_code"":""QnFxyM"",""original_url"":""https://example.com/dawn/uplink/1553""}"
1554,1554,268,created,2025-01-16 21:17:31,"{""short_code"":""Gnjwsa"",""original_url"":""https://opswise.net/dawn/lagoon/1554""}"
1555,1555,93,created,2025-04-26 19:21:22,"{""short_code"":""9aMpUd"",""original_url"":""https://acme.dev/brisk/trail/1555""}"
1556,1556,166,created,2025-02-25 12:59:23,"{""short_code"":""u85hw2"",""original_url"":""https://opswise.net/harbor/beacon/1556""}"
1557,1557,97,created,2025-07-18 06:05:23,"{""short_code"":""umSeol"",""original_url"":""https://example.com/ivory/delta/1557""}"
1558,1558,29,created,2025-09-29 23:15:54,"{""short_code"":""0DND62"",""original_url"":""https://acme.dev/urban/uplink/1558""}"
1559,1559,240,created,2025-10-13 15:00:06,"{""short_code"":""t8HPGR"",""original_url"":""https://acme.dev/dawn/trail/1559""}"
1560,1560,206,created,2025-05-31 01:22:52,"{""short_code"":""iBnAAy"",""original_url"":""https://acme.dev/navy/meadow/1560""}"
1561,1561,119,created,2025-10-17 05:13:35,"{""short_code"":""Wgjz2k"",""original_url"":""https://relay.cloud/opal/meadow/1561""}"
1562,1562,383,created,2025-02-03 07:36:21,"{""short_code"":""MPD5dl"",""original_url"":""https://example.com/keen/meadow/1562""}"
1563,1563,130,created,2025-07-12 20:33:23,"{""short_code"":""GiIk6Y"",""original_url"":""https://relay.cloud/clear/kernel/1563""}"
1564,1564,277,created,2025-07-04 08:09:16,"{""short_code"":""r8Ih7s"",""original_url"":""https://opswise.net/silver/lagoon/1564""}"
1565,1565,112,created,2025-02-01 14:50:54,"{""short_code"":""owQ00g"",""original_url"":""https://relay.cloud/warm/meadow/1565""}"
1566,1566,12,created,2025-12-27 04:20:28,"{""short_code"":""ZGxo6h"",""original_url"":""https://relay.cloud/cobalt/trail/1566""}"
1567,1567,214,created,2025-10-09 06:43:59,"{""short_code"":""IEgzSX"",""original_url"":""https://relay.cloud/gold/window/1567""}"
1568,1568,312,created,2025-02-09 16:28:33,"{""short_code"":""QKQ0P6"",""original_url"":""https://example.com/amber/orbit/1568""}"
1569,1569,340,created,2025-07-17 04:43:37,"{""short_code"":""1kX6Lh"",""original_url"":""https://example.com/brisk/valley/1569""}"
1570,1570,302,created,2025-03-06 09:35:15,"{""short_code"":""eenKK5"",""original_url"":""https://acme.dev/brisk/lagoon/1570""}"
1571,1571,203,created,2025-12-26 09:56:41,"{""short_code"":""lbfuIc"",""original_url"":""https://opswise.net/opal/pioneer/1571""}"
1572,1572,302,created,2025-09-13 02:55:39,"{""short_code"":""Gsf6MQ"",""original_url"":""https://acme.dev/mellow/pioneer/1572""}"
1573,1573,287,created,2025-07-11 02:17:57,"{""short_code"":""XPE9up"",""original_url"":""https://opswise.net/quiet/kernel/1573""}"
1574,1574,244,created,2025-09-26 22:01:58,"{""short_code"":""qjkIGi"",""original_url"":""https://opswise.net/urban/zenith/1574""}"
1575,1575,238,created,2025-02-23 11:44:24,"{""short_code"":""51GKjZ"",""original_url"":""https://seeded.app/ivory/valley/1575""}"
1576,1576,117,created,2025-11-28 07:19:49,"{""short_code"":""rudjYf"",""original_url"":""https://example.com/young/island/1576""}"
1577,1577,20,created,2025-07-17 00:53:40,"{""short_code"":""cGFtBS"",""original_url"":""https://hackstack.io/opal/window/1577""}"
1578,1578,224,created,2025-06-11 11:15:17,"{""short_code"":""NwVa7l"",""original_url"":""https://seeded.app/young/quartz/1578""}"
1579,1579,60,created,2026-01-13 09:00:54,"{""short_code"":""0Cz0bb"",""original_url"":""https://acme.dev/brisk/valley/1579""}"
1580,1580,342,created,2026-01-21 10:15:10,"{""short_code"":""iT87Bm"",""original_url"":""https://example.com/proud/anchor/1580""}"
1581,1581,1,created,2025-09-10 23:56:13,"{""short_code"":""pophvb"",""original_url"":""https://hackstack.io/tidy/canyon/1581""}"
1582,1582,118,created,2025-12-18 20:55:01,"{""short_code"":""zAHtC1"",""original_url"":""https://seeded.app/forest/journey/1582""}"
1583,1583,148,created,2025-05-20 04:25:18,"{""short_code"":""yHVu5E"",""original_url"":""https://acme.dev/dawn/pioneer/1583""}"
1584,1584,131,created,2025-02-25 10:19:04,"{""short_code"":""2SISP0"",""original_url"":""https://hackstack.io/vivid/journey/1584""}"
1585,1585,270,created,2025-10-19 16:44:55,"{""short_code"":""jkgs47"",""original_url"":""https://example.com/tidy/pioneer/1585""}"
1586,1586,62,created,2025-06-30 17:32:08,"{""short_code"":""mj0iAf"",""original_url"":""https://acme.dev/dawn/quartz/1586""}"
1587,1587,357,created,2025-07-19 21:10:45,"{""short_code"":""CcHNvu"",""original_url"":""https://hackstack.io/calm/zenith/1587""}"
1588,1588,342,created,2025-08-23 12:56:43,"{""short_code"":""UHeJQC"",""original_url"":""https://example.com/gold/valley/1588""}"
1589,1589,53,created,2025-01-24 14:20:10,"{""short_code"":""gAtWVK"",""original_url"":""https://opswise.net/quiet/orbit/1589""}"
1590,1590,85,created,2026-01-15 09:30:58,"{""short_code"":""QQL5xp"",""original_url"":""https://opswise.net/warm/garden/1590""}"
1591,1591,27,created,2025-09-16 09:26:53,"{""short_code"":""mo4wO6"",""original_url"":""https://opswise.net/opal/canyon/1591""}"
1592,1592,282,created,2026-02-12 06:35:50,"{""short_code"":""yewGEi"",""original_url"":""https://relay.cloud/warm/meadow/1592""}"
1593,1593,340,created,2025-07-23 05:47:20,"{""short_code"":""JB1V7f"",""original_url"":""https://relay.cloud/brisk/zenith/1593""}"
1594,1594,241,created,2025-04-22 22:52:33,"{""short_code"":""UCcdTj"",""original_url"":""https://example.com/jade/harvest/1594""}"
1595,1595,181,created,2026-02-14 03:31:44,"{""short_code"":""aQYx92"",""original_url"":""https://opswise.net/lively/garden/1595""}"
1596,1596,46,created,2026-02-10 10:22:38,"{""short_code"":""UmGhyU"",""original_url"":""https://relay.cloud/warm/canyon/1596""}"
1597,1597,111,created,2025-09-04 23:38:09,"{""short_code"":""Dh2H71"",""original_url"":""https://acme.dev/gold/canyon/1597""}"
1598,1598,276,created,2025-07-23 00:22:08,"{""short_code"":""D7Od2G"",""original_url"":""https://relay.cloud/clear/valley/1598""}"
1599,1599,258,created,2025-01-28 08:58:42,"{""short_code"":""LwURmK"",""original_url"":""https://acme.dev/gold/beacon/1599""}"
1600,1600,351,created,2025-12-14 07:57:15,"{""short_code"":""52TirM"",""original_url"":""https://hackstack.io/navy/valley/1600""}"
1601,1601,138,created,2025-10-17 13:05:13,"{""short_code"":""JZA35b"",""original_url"":""https://hackstack.io/young/meadow/1601""}"
1602,1602,127,created,2026-01-07 01:58:55,"{""short_code"":""Qg9W70"",""original_url"":""https://acme.dev/brisk/network/1602""}"
1603,1603,336,created,2025-09-29 12:36:56,"{""short_code"":""irbMTV"",""original_url"":""https://acme.dev/jade/garden/1603""}"
1604,1604,326,created,2025-04-02 08:55:58,"{""short_code"":""ADx7VZ"",""original_url"":""https://relay.cloud/young/journey/1604""}"
1605,1605,87,created,2025-10-11 01:46:01,"{""short_code"":""KoU6QG"",""original_url"":""https://seeded.app/quiet/garden/1605""}"
1606,1606,224,created,2026-01-21 00:35:17,"{""short_code"":""2iTwH5"",""original_url"":""https://example.com/young/meadow/1606""}"
1607,1607,261,created,2025-11-29 19:08:13,"{""short_code"":""RKLEhn"",""original_url"":""https://hackstack.io/keen/anchor/1607""}"
1608,1608,312,created,2026-02-05 07:50:46,"{""short_code"":""6c7BvI"",""original_url"":""https://hackstack.io/mellow/kernel/1608""}"
1609,1609,155,created,2025-03-17 15:41:14,"{""short_code"":""tfPnJp"",""original_url"":""https://example.com/urban/anchor/1609""}"
1610,1610,205,created,2025-09-04 20:49:15,"{""short_code"":""0LwIv1"",""original_url"":""https://hackstack.io/lively/uplink/1610""}"
1611,1611,337,created,2025-10-12 13:44:42,"{""short_code"":""yHrIxV"",""original_url"":""https://opswise.net/silver/yard/1611""}"
1612,1612,25,created,2025-05-04 01:26:12,"{""short_code"":""wpVA3d"",""original_url"":""https://opswise.net/ember/meadow/1612""}"
1613,1613,379,created,2025-04-30 15:18:21,"{""short_code"":""BQZ2Me"",""original_url"":""https://hackstack.io/quiet/signal/1613""}"
1614,1614,331,created,2025-11-06 20:49:29,"{""short_code"":""k7TWpz"",""original_url"":""https://acme.dev/cobalt/garden/1614""}"
1615,1615,304,created,2025-01-27 07:09:05,"{""short_code"":""hbaAzC"",""original_url"":""https://example.com/silver/zenith/1615""}"
1616,1616,157,created,2025-03-14 06:34:06,"{""short_code"":""XSGEeQ"",""original_url"":""https://seeded.app/gold/anchor/1616""}"
1617,1617,138,created,2026-02-01 05:57:32,"{""short_code"":""aMP07g"",""original_url"":""https://opswise.net/young/yard/1617""}"
1618,1618,281,created,2025-04-19 10:33:07,"{""short_code"":""PMRKSV"",""original_url"":""https://opswise.net/gold/orbit/1618""}"
1619,1619,315,created,2025-04-12 05:07:28,"{""short_code"":""v4aA4A"",""original_url"":""https://seeded.app/navy/uplink/1619""}"
1620,1620,241,created,2025-06-19 10:27:03,"{""short_code"":""vhVJnk"",""original_url"":""https://opswise.net/keen/delta/1620""}"
1621,1621,298,created,2025-03-29 14:02:12,"{""short_code"":""0Vcrlm"",""original_url"":""https://example.com/lively/journey/1621""}"
1622,1622,335,created,2025-09-24 17:02:41,"{""short_code"":""4eydAZ"",""original_url"":""https://acme.dev/navy/kernel/1622""}"
1623,1623,65,created,2026-01-25 10:59:16,"{""short_code"":""YNzjVl"",""original_url"":""https://acme.dev/ivory/island/1623""}"
1624,1624,4,created,2025-09-19 19:56:54,"{""short_code"":""y7y1qm"",""original_url"":""https://acme.dev/opal/delta/1624""}"
1625,1625,185,created,2025-09-19 20:41:15,"{""short_code"":""glsasF"",""original_url"":""https://acme.dev/forest/uplink/1625""}"
1626,1626,277,created,2025-05-05 08:36:24,"{""short_code"":""Q7HJ97"",""original_url"":""https://relay.cloud/brisk/journey/1626""}"
1627,1627,330,created,2025-08-18 18:32:41,"{""short_code"":""jhjyoz"",""original_url"":""https://hackstack.io/lively/anchor/1627""}"
1628,1628,107,created,2025-07-21 23:54:26,"{""short_code"":""aTRdCK"",""original_url"":""https://opswise.net/ivory/pioneer/1628""}"
1629,1629,34,created,2025-01-25 03:14:07,"{""short_code"":""WxKP1x"",""original_url"":""https://opswise.net/urban/lagoon/1629""}"
1630,1630,222,created,2025-02-19 05:51:55,"{""short_code"":""IsUB8a"",""original_url"":""https://acme.dev/ivory/uplink/1630""}"
1631,1631,303,created,2025-01-14 05:06:36,"{""short_code"":""FHXXHK"",""original_url"":""https://acme.dev/keen/beacon/1631""}"
1632,1632,280,created,2025-06-29 17:48:45,"{""short_code"":""9KKLn4"",""original_url"":""https://seeded.app/brisk/harvest/1632""}"
1633,1633,156,created,2025-12-09 01:00:05,"{""short_code"":""Q2Adzx"",""original_url"":""https://acme.dev/amber/yard/1633""}"
1634,1634,104,created,2025-07-07 19:46:51,"{""short_code"":""BvNWNv"",""original_url"":""https://opswise.net/keen/delta/1634""}"
1635,1635,329,created,2026-02-19 08:48:35,"{""short_code"":""oucGDv"",""original_url"":""https://acme.dev/ember/harvest/1635""}"
1636,1636,4,created,2025-11-09 18:00:10,"{""short_code"":""PVii2X"",""original_url"":""https://acme.dev/proud/garden/1636""}"
1637,1637,10,created,2025-05-25 01:48:52,"{""short_code"":""AZIMc9"",""original_url"":""https://example.com/brisk/meadow/1637""}"
1638,1638,225,created,2025-02-02 00:30:38,"{""short_code"":""bQffIW"",""original_url"":""https://hackstack.io/harbor/zenith/1638""}"
1639,1639,237,created,2025-11-16 20:08:13,"{""short_code"":""mz27fo"",""original_url"":""https://seeded.app/tidy/river/1639""}"
1640,1640,278,created,2025-01-24 08:21:40,"{""short_code"":""1Hfs2w"",""original_url"":""https://opswise.net/quiet/river/1640""}"
1641,1641,281,created,2026-01-04 22:56:03,"{""short_code"":""5tlQNT"",""original_url"":""https://example.com/calm/meadow/1641""}"
1642,1642,90,created,2025-08-28 09:30:12,"{""short_code"":""Z1StoY"",""original_url"":""https://hackstack.io/young/journey/1642""}"
1643,1643,85,created,2025-09-26 09:01:14,"{""short_code"":""GWw03X"",""original_url"":""https://opswise.net/lively/lagoon/1643""}"
1644,1644,379,created,2025-11-01 17:41:13,"{""short_code"":""iOBlLG"",""original_url"":""https://example.com/harbor/pioneer/1644""}"
1645,1645,137,created,2025-07-29 21:31:01,"{""short_code"":""mSv0a5"",""original_url"":""https://hackstack.io/jade/yard/1645""}"
1646,1646,130,created,2026-01-30 20:03:19,"{""short_code"":""oIjEU7"",""original_url"":""https://acme.dev/mellow/network/1646""}"
1647,1647,159,created,2025-01-03 11:07:09,"{""short_code"":""zl67tc"",""original_url"":""https://example.com/gold/canyon/1647""}"
1648,1648,131,created,2025-01-11 08:56:26,"{""short_code"":""WqdnvP"",""original_url"":""https://relay.cloud/urban/yard/1648""}"
1649,1649,216,created,2025-04-29 19:29:40,"{""short_code"":""ymwxQv"",""original_url"":""https://example.com/proud/beacon/1649""}"
1650,1650,352,created,2026-01-30 08:33:39,"{""short_code"":""vVXbbL"",""original_url"":""https://opswise.net/brisk/river/1650""}"
1651,1651,313,created,2025-10-20 14:50:55,"{""short_code"":""ODiVTJ"",""original_url"":""https://seeded.app/amber/quartz/1651""}"
1652,1652,204,created,2025-07-05 05:17:36,"{""short_code"":""kSSXF2"",""original_url"":""https://opswise.net/clear/zenith/1652""}"
1653,1653,364,created,2026-02-07 07:10:25,"{""short_code"":""na96wu"",""original_url"":""https://hackstack.io/quiet/pioneer/1653""}"
1654,1654,42,created,2025-01-13 22:49:44,"{""short_code"":""eMySV2"",""original_url"":""https://opswise.net/silver/journey/1654""}"
1655,1655,120,created,2025-03-26 08:23:00,"{""short_code"":""QHrqUQ"",""original_url"":""https://opswise.net/rapid/garden/1655""}"
1656,1656,189,created,2025-12-15 07:19:20,"{""short_code"":""j4xvge"",""original_url"":""https://hackstack.io/proud/kernel/1656""}"
1657,1657,285,created,2026-01-18 20:41:29,"{""short_code"":""6dSYnO"",""original_url"":""https://example.com/navy/kernel/1657""}"
1658,1658,396,created,2025-10-04 19:49:17,"{""short_code"":""w6Aw6V"",""original_url"":""https://example.com/navy/network/1658""}"
1659,1659,207,created,2025-09-22 20:19:10,"{""short_code"":""kkR3Pl"",""original_url"":""https://relay.cloud/quiet/island/1659""}"
1660,1660,93,created,2025-06-19 15:54:57,"{""short_code"":""ugmpiB"",""original_url"":""https://relay.cloud/jade/valley/1660""}"
1661,1661,190,created,2025-10-26 11:13:23,"{""short_code"":""ykBu3w"",""original_url"":""https://seeded.app/harbor/zenith/1661""}"
1662,1662,15,created,2026-01-16 00:10:35,"{""short_code"":""RrMOBq"",""original_url"":""https://opswise.net/warm/kernel/1662""}"
1663,1663,197,created,2025-10-07 08:18:11,"{""short_code"":""SpsSKY"",""original_url"":""https://acme.dev/ivory/anchor/1663""}"
1664,1664,127,created,2025-01-24 11:10:59,"{""short_code"":""p5qkRl"",""original_url"":""https://acme.dev/clear/kernel/1664""}"
1665,1665,65,created,2025-12-02 16:24:00,"{""short_code"":""qZevnR"",""original_url"":""https://seeded.app/mellow/yard/1665""}"
1666,1666,338,created,2025-05-15 01:25:35,"{""short_code"":""jirSgt"",""original_url"":""https://example.com/ivory/lagoon/1666""}"
1667,1667,276,created,2025-07-06 09:42:56,"{""short_code"":""DdfIbI"",""original_url"":""https://hackstack.io/opal/garden/1667""}"
1668,1668,299,created,2026-01-06 04:01:26,"{""short_code"":""PWLMMe"",""original_url"":""https://example.com/navy/valley/1668""}"
1669,1669,338,created,2025-12-08 21:34:48,"{""short_code"":""YZp1bM"",""original_url"":""https://acme.dev/rapid/signal/1669""}"
1670,1670,49,created,2025-01-02 07:05:08,"{""short_code"":""xkYZl7"",""original_url"":""https://opswise.net/clear/canyon/1670""}"
